,User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration
2232,2233,standard,14,09-10-22,12-07-23,united kingdom,34,es nan,smartphone,1 month
2233,2234,premium,15,11-10-22,11-07-23,australia,40,es nan,tablet,1 month
2234,2235,basic,15,15-10-22,09-07-23,germany,38,es nan,laptop,1 month
2235,2236,premium,11,16-10-22,10-07-23,france,47,es nan,smart tv,1 month
2236,2237,basic,13,18-10-22,11-07-23,brazil,29,es nan,smart tv,1 month
2237,2238,standard,14,21-10-22,10-07-23,mexico,49,es nan,smartphone,1 month
2238,2239,standard,12,22-10-22,08-07-23,spain,40,es nan,smart tv,1 month
2239,2240,basic,12,25-10-22,11-07-23,italy,51,es nan,laptop,1 month
2240,2241,premium,11,29-10-22,11-07-23,spain,51,es nan,tablet,1 month
2241,2242,basic,12,30-10-22,10-07-23,spain,50,es nan,smart tv,1 month
2242,2243,standard,10,04-11-22,09-07-23,united states,47,es nan,laptop,1 month
2243,2244,premium,10,05-11-22,12-07-23,canada,40,es nan,smart tv,1 month
2244,2245,basic,15,07-11-22,10-07-23,united states,35,es nan,smart tv,1 month
2245,2246,basic,15,08-11-22,10-07-23,united states,37,es nan,smart tv,1 month
2246,2247,basic,15,09-11-22,10-07-23,canada,30,es nan,tablet,1 month
2247,2248,standard,15,10-11-22,11-07-23,united kingdom,47,es nan,tablet,1 month
2248,2249,premium,12,11-11-22,10-07-23,australia,35,es nan,smartphone,1 month
2249,2250,basic,14,10-11-22,11-07-23,germany,33,es nan,tablet,1 month
2250,2251,basic,13,10-11-22,09-07-23,france,51,es nan,laptop,1 month
2251,2252,premium,12,11-11-22,11-07-23,brazil,31,es nan,tablet,1 month
2252,2253,standard,10,07-11-22,11-07-23,mexico,48,es nan,laptop,1 month
2253,2254,standard,11,04-11-22,11-07-23,spain,40,es nan,laptop,1 month
2254,2255,basic,15,31-10-22,09-07-23,italy,41,es nan,laptop,1 month
2255,2256,premium,15,29-10-22,11-07-23,spain,41,es nan,laptop,1 month
2256,2257,standard,12,20-10-22,10-07-23,spain,28,es nan,laptop,1 month
2257,2258,basic,13,14-10-22,11-07-23,united states,45,es nan,laptop,1 month
2258,2259,standard,11,12-10-22,10-07-23,canada,32,es nan,laptop,1 month
2259,2260,premium,10,01-10-22,11-07-23,united states,31,es nan,tablet,1 month
2260,2261,basic,10,25-09-22,10-07-23,united states,40,es nan,tablet,1 month
2261,2262,premium,10,23-09-22,10-07-23,canada,40,es nan,smartphone,1 month
2262,2263,standard,14,19-09-22,09-07-23,united kingdom,50,es nan,tablet,1 month
2263,2264,basic,12,02-09-22,12-07-23,australia,41,es nan,smartphone,1 month
2264,2265,standard,10,30-08-22,10-07-23,germany,43,es nan,tablet,1 month
2265,2266,premium,15,16-08-22,09-07-23,france,43,es nan,tablet,1 month
2266,2267,basic,11,15-08-22,10-07-23,brazil,36,es nan,smartphone,1 month
2267,2268,standard,15,16-08-22,11-07-23,mexico,48,es nan,smart tv,1 month
2268,2269,premium,15,01-08-22,10-07-23,spain,33,es nan,smartphone,1 month
2269,2270,basic,14,27-07-22,14-07-23,italy,30,es nan,smart tv,1 month
2270,2271,premium,14,26-07-22,10-07-23,spain,37,es nan,laptop,1 month
2271,2272,basic,13,26-07-22,11-07-23,spain,49,es nan,smart tv,1 month
2272,2273,standard,15,27-07-22,11-07-23,united states,47,es nan,smartphone,1 month
2273,2274,standard,10,26-07-22,13-07-23,canada,45,es nan,tablet,1 month
2274,2275,basic,11,23-07-22,09-07-23,united states,50,es nan,smart tv,1 month
2275,2276,premium,12,20-07-22,11-07-23,united states,36,es nan,smartphone,1 month
2276,2277,basic,14,14-07-22,10-07-23,canada,37,es nan,smart tv,1 month
2277,2278,standard,15,14-07-22,12-07-23,united kingdom,38,es nan,tablet,1 month
2278,2279,premium,10,14-07-22,10-07-23,australia,40,es nan,smart tv,1 month
2279,2280,basic,13,13-07-22,12-07-23,germany,38,es nan,smart tv,1 month
2280,2281,premium,14,14-07-22,10-07-23,france,46,es nan,tablet,1 month
2281,2282,basic,10,15-07-22,11-07-23,brazil,40,es nan,smartphone,1 month
2282,2283,standard,13,16-07-22,10-07-23,mexico,34,es nan,smart tv,1 month
2283,2284,standard,12,18-07-22,12-07-23,spain,39,es nan,smartphone,1 month
2284,2285,basic,13,19-07-22,10-07-23,italy,47,es nan,smartphone,1 month
2285,2286,premium,15,22-07-22,12-07-23,spain,41,es nan,laptop,1 month
2286,2287,basic,12,27-07-22,09-07-23,spain,47,es nan,tablet,1 month
2287,2288,standard,13,02-08-22,13-07-23,united states,50,es nan,smartphone,1 month
2288,2289,premium,10,10-08-22,10-07-23,canada,31,es nan,tablet,1 month
2289,2290,basic,13,15-08-22,11-07-23,united states,41,es nan,smartphone,1 month
2290,2291,premium,11,18-08-22,11-07-23,united states,31,es nan,laptop,1 month
2291,2292,basic,12,20-08-22,14-07-23,canada,41,es nan,smart tv,1 month
2292,2293,standard,12,23-08-22,11-07-23,united kingdom,28,es nan,tablet,1 month
2293,2294,standard,14,24-08-22,10-07-23,australia,40,es nan,smartphone,1 month
2294,2295,basic,11,30-08-22,13-07-23,germany,34,es nan,smart tv,1 month
2295,2296,premium,10,06-09-22,13-07-23,france,37,es nan,smartphone,1 month
2296,2297,basic,13,13-09-22,10-07-23,brazil,30,es nan,laptop,1 month
2297,2298,standard,12,18-09-22,10-07-23,mexico,32,es nan,tablet,1 month
2298,2299,premium,14,22-09-22,12-07-23,spain,41,es nan,smartphone,1 month
2299,2300,basic,13,28-09-22,12-07-23,italy,42,es nan,tablet,1 month
2300,2301,premium,13,03-10-22,09-07-23,spain,40,es nan,laptop,1 month
2301,2302,basic,11,05-10-22,10-07-23,spain,30,es nan,smartphone,1 month
2302,2303,standard,14,09-10-22,12-07-23,united states,43,es nan,laptop,1 month
2303,2304,standard,14,15-10-22,11-07-23,canada,31,es nan,tablet,1 month
2304,2305,basic,15,16-10-22,09-07-23,united states,45,es nan,smartphone,1 month
2305,2306,premium,10,18-10-22,11-07-23,united states,33,es nan,smart tv,1 month
2306,2307,basic,14,19-10-22,12-07-23,canada,41,es nan,smartphone,1 month
2307,2308,standard,11,22-10-22,11-07-23,united kingdom,37,es nan,smart tv,1 month
2308,2309,premium,12,23-10-22,09-07-23,australia,40,es nan,smartphone,1 month
2309,2310,basic,10,29-10-22,12-07-23,germany,36,es nan,tablet,1 month
2310,2311,premium,14,30-10-22,11-07-23,france,28,es nan,smart tv,1 month
2311,2312,basic,12,03-11-22,11-07-23,brazil,38,es nan,smartphone,1 month
2312,2313,standard,11,04-11-22,09-07-23,mexico,36,es nan,tablet,1 month
2313,2314,standard,12,05-11-22,12-07-23,spain,47,es nan,smart tv,1 month
2314,2315,basic,12,07-11-22,10-07-23,italy,35,es nan,laptop,1 month
2315,2316,premium,14,09-11-22,11-07-23,spain,29,es nan,tablet,1 month
2316,2317,basic,14,10-11-22,10-07-23,spain,49,es nan,smart tv,1 month
2317,2318,standard,11,11-11-22,12-07-23,united states,34,es nan,smart tv,1 month
2318,2319,premium,13,11-11-22,11-07-23,canada,37,es nan,smart tv,1 month
2319,2320,basic,14,10-11-22,11-07-23,united states,50,es nan,smart tv,1 month
2320,2321,basic,12,11-11-22,09-07-23,united states,38,es nan,smart tv,1 month
2321,2322,basic,15,12-11-22,11-07-23,canada,37,es nan,smart tv,1 month
2322,2323,standard,12,07-11-22,11-07-23,united kingdom,34,es nan,laptop,1 month
2323,2324,premium,13,04-11-22,11-07-23,australia,30,es nan,smart tv,1 month
2324,2325,basic,13,03-11-22,11-07-23,germany,35,es nan,laptop,1 month
2325,2326,basic,12,01-11-22,11-07-23,france,39,es nan,tablet,1 month
2326,2327,premium,10,29-10-22,11-07-23,brazil,47,es nan,tablet,1 month
2327,2328,standard,13,26-10-22,11-07-23,mexico,40,es nan,laptop,1 month
2328,2329,standard,12,25-10-22,10-07-23,spain,33,es nan,smart tv,1 month
2329,2330,basic,12,22-10-22,13-07-23,italy,32,es nan,smartphone,1 month
2330,2331,premium,13,16-10-22,10-07-23,spain,32,es nan,smart tv,1 month
2331,2332,standard,10,15-10-22,10-07-23,spain,30,es nan,smart tv,1 month
2332,2333,basic,12,19-09-22,11-07-23,united states,49,es nan,tablet,1 month
2333,2334,standard,13,16-09-22,12-07-23,canada,39,es nan,smartphone,1 month
2334,2335,premium,15,08-09-22,10-07-23,united states,45,es nan,laptop,1 month
2335,2336,basic,14,21-08-22,12-07-23,united states,43,es nan,smartphone,1 month
2336,2337,premium,10,20-08-22,10-07-23,canada,41,es nan,smartphone,1 month
2337,2338,standard,10,10-08-22,11-07-23,united kingdom,38,es nan,tablet,1 month
2338,2339,basic,13,31-07-22,11-07-23,australia,34,es nan,smartphone,1 month
2339,2340,standard,15,30-07-22,14-07-23,germany,38,es nan,laptop,1 month
2340,2341,premium,11,31-07-22,10-07-23,france,48,es nan,tablet,1 month
2341,2342,basic,11,30-07-22,12-07-23,brazil,38,es nan,smart tv,1 month
2342,2343,standard,10,30-07-22,11-07-23,mexico,34,es nan,laptop,1 month
2343,2344,premium,10,27-07-22,13-07-23,spain,44,es nan,tablet,1 month
2344,2345,basic,11,21-07-22,10-07-23,italy,39,es nan,smartphone,1 month
2345,2346,premium,10,20-07-22,12-07-23,spain,43,es nan,smartphone,1 month
2346,2347,basic,13,16-07-22,10-07-23,spain,49,es nan,smart tv,1 month
2347,2348,standard,10,16-07-22,12-07-23,united states,48,es nan,smart tv,1 month
2348,2349,standard,11,14-07-22,11-07-23,canada,47,es nan,tablet,1 month
2349,2350,basic,12,14-07-22,13-07-23,united states,27,es nan,laptop,1 month
2350,2351,premium,14,15-07-22,10-07-23,united states,40,es nan,smartphone,1 month
2351,2352,basic,11,16-07-22,12-07-23,canada,43,es nan,smart tv,1 month
2352,2353,standard,15,18-07-22,10-07-23,united kingdom,30,es nan,laptop,1 month
2353,2354,premium,13,19-07-22,13-07-23,australia,43,es nan,smart tv,1 month
2354,2355,basic,13,22-07-22,10-07-23,germany,49,es nan,laptop,1 month
2355,2356,premium,13,25-07-22,12-07-23,france,47,es nan,smartphone,1 month
2356,2357,basic,13,26-07-22,11-07-23,brazil,33,es nan,smartphone,1 month
2357,2358,standard,15,04-08-22,14-07-23,mexico,48,es nan,smartphone,1 month
2358,2359,standard,13,12-08-22,11-07-23,spain,31,es nan,laptop,1 month
2359,2360,basic,13,14-08-22,11-07-23,italy,30,es nan,tablet,1 month
2360,2361,premium,14,16-08-22,13-07-23,spain,34,es nan,smartphone,1 month
2361,2362,basic,12,17-08-22,14-07-23,spain,37,es nan,smartphone,1 month
2362,2363,standard,11,22-08-22,11-07-23,united states,44,es nan,smart tv,1 month
2363,2364,premium,13,26-08-22,11-07-23,canada,28,es nan,smart tv,1 month
2364,2365,basic,11,06-09-22,13-07-23,united states,47,es nan,smartphone,1 month
2365,2366,premium,11,09-09-22,13-07-23,united states,43,es nan,smart tv,1 month
2366,2367,basic,12,17-09-22,10-07-23,canada,51,es nan,tablet,1 month
2367,2368,standard,14,19-09-22,11-07-23,united kingdom,50,es nan,laptop,1 month
2368,2369,standard,11,24-09-22,13-07-23,australia,40,es nan,smartphone,1 month
2369,2370,basic,11,29-09-22,12-07-23,germany,31,es nan,laptop,1 month
2370,2371,premium,15,03-10-22,10-07-23,france,29,es nan,smartphone,1 month
2371,2372,basic,15,07-10-22,10-07-23,brazil,38,es nan,tablet,1 month
2372,2373,standard,14,14-10-22,13-07-23,mexico,47,es nan,tablet,1 month
2373,2374,premium,15,16-10-22,12-07-23,spain,30,es nan,tablet,1 month
2374,2375,basic,13,18-10-22,10-07-23,italy,42,es nan,laptop,1 month
2375,2376,premium,12,19-10-22,12-07-23,spain,49,es nan,smart tv,1 month
2376,2377,basic,14,20-10-22,12-07-23,spain,50,es nan,tablet,1 month
2377,2378,standard,11,22-10-22,11-07-23,united states,51,es nan,smart tv,1 month
2378,2379,standard,11,25-10-22,09-07-23,canada,47,es nan,smartphone,1 month
2379,2380,basic,13,27-10-22,12-07-23,united states,36,es nan,smartphone,1 month
2380,2381,premium,12,30-10-22,11-07-23,united states,30,es nan,laptop,1 month
2381,2382,basic,12,01-11-22,11-07-23,canada,34,es nan,tablet,1 month
2382,2383,standard,10,05-11-22,10-07-23,united kingdom,35,es nan,tablet,1 month
2383,2384,premium,14,07-11-22,12-07-23,australia,30,es nan,smart tv,1 month
2384,2385,basic,14,08-11-22,11-07-23,germany,30,es nan,tablet,1 month
2385,2386,premium,11,10-11-22,12-07-23,france,41,es nan,smartphone,1 month
2386,2387,basic,15,11-11-22,10-07-23,brazil,39,es nan,smartphone,1 month
2387,2388,standard,14,12-11-22,12-07-23,mexico,30,es nan,tablet,1 month
2388,2389,standard,12,11-11-22,12-07-23,spain,36,es nan,smart tv,1 month
2389,2390,basic,11,11-11-22,12-07-23,italy,33,es nan,smartphone,1 month
2390,2391,premium,11,12-11-22,10-07-23,spain,35,es nan,tablet,1 month
2391,2392,basic,14,11-11-22,12-07-23,spain,46,es nan,tablet,1 month
2392,2393,standard,12,07-11-22,11-07-23,united states,51,es nan,tablet,1 month
2393,2394,premium,13,05-11-22,12-07-23,canada,42,es nan,smartphone,1 month
2394,2395,basic,13,02-11-22,11-07-23,united states,30,es nan,smart tv,1 month
2395,2396,basic,10,31-10-22,13-07-23,united states,45,es nan,smartphone,1 month
2396,2397,basic,15,29-10-22,11-07-23,canada,27,es nan,smartphone,1 month
2397,2398,standard,10,25-10-22,11-07-23,united kingdom,41,es nan,smart tv,1 month
2398,2399,premium,14,23-10-22,10-07-23,australia,35,es nan,tablet,1 month
2399,2400,basic,10,17-10-22,13-07-23,germany,30,es nan,laptop,1 month
2400,2401,basic,11,16-10-22,11-07-23,france,35,es nan,laptop,1 month
2401,2402,premium,12,05-10-22,11-07-23,brazil,47,es nan,smartphone,1 month
2402,2403,standard,15,17-09-22,11-07-23,mexico,41,es nan,laptop,1 month
2403,2404,standard,12,17-09-22,12-07-23,spain,48,es nan,tablet,1 month
2404,2405,basic,12,06-09-22,11-07-23,italy,32,es nan,smart tv,1 month
2405,2406,premium,13,30-08-22,15-07-23,spain,35,es nan,smart tv,1 month
2406,2407,standard,11,29-08-22,11-07-23,spain,31,es nan,smartphone,1 month
2407,2408,basic,12,25-08-22,13-07-23,united states,45,es nan,smartphone,1 month
2408,2409,standard,14,03-08-22,11-07-23,canada,38,es nan,laptop,1 month
2409,2410,premium,12,02-08-22,14-07-23,united states,34,es nan,smartphone,1 month
2410,2411,basic,15,02-08-22,11-07-23,united states,37,es nan,smartphone,1 month
2411,2412,premium,12,01-08-22,13-07-23,canada,27,es nan,smart tv,1 month
2412,2413,standard,13,31-07-22,11-07-23,united kingdom,44,es nan,tablet,1 month
2413,2414,basic,10,22-07-22,13-07-23,australia,46,es nan,smart tv,1 month
2414,2415,standard,14,22-07-22,11-07-23,germany,37,es nan,smart tv,1 month
2415,2416,premium,14,19-07-22,13-07-23,france,44,es nan,tablet,1 month
2416,2417,basic,15,17-07-22,11-07-23,brazil,29,es nan,smart tv,1 month
2417,2418,standard,13,16-07-22,13-07-23,mexico,28,es nan,laptop,1 month
2418,2419,premium,14,16-07-22,11-07-23,spain,50,es nan,smart tv,1 month
2419,2420,basic,13,16-07-22,13-07-23,italy,39,es nan,laptop,1 month
2420,2421,premium,10,16-07-22,11-07-23,spain,34,es nan,smart tv,1 month
2421,2422,basic,14,17-07-22,12-07-23,spain,40,es nan,smart tv,1 month
2422,2423,standard,12,19-07-22,11-07-23,united states,30,es nan,laptop,1 month
2423,2424,standard,14,20-07-22,14-07-23,canada,41,es nan,laptop,1 month
2424,2425,basic,12,21-07-22,10-07-23,united states,39,es nan,tablet,1 month
2425,2426,premium,15,23-07-22,12-07-23,united states,51,es nan,smartphone,1 month
2426,2427,basic,15,03-08-22,14-07-23,canada,28,es nan,smartphone,1 month
2427,2428,standard,12,06-08-22,15-07-23,united kingdom,30,es nan,tablet,1 month
2428,2429,premium,11,10-08-22,12-07-23,australia,30,es nan,smartphone,1 month
2429,2430,basic,10,13-08-22,11-07-23,germany,44,es nan,tablet,1 month
2430,2431,premium,12,15-08-22,14-07-23,france,29,es nan,smart tv,1 month
2431,2432,basic,11,19-08-22,14-07-23,brazil,28,es nan,tablet,1 month
2432,2433,standard,10,22-08-22,11-07-23,mexico,48,es nan,tablet,1 month
2433,2434,standard,11,28-08-22,11-07-23,spain,42,es nan,smart tv,1 month
2434,2435,basic,14,06-09-22,13-07-23,italy,39,es nan,smartphone,1 month
2435,2436,premium,14,16-09-22,13-07-23,spain,44,es nan,smart tv,1 month
2436,2437,basic,11,18-09-22,11-07-23,spain,49,es nan,smart tv,1 month
2437,2438,standard,12,23-09-22,11-07-23,united states,49,es nan,smart tv,1 month
2438,2439,premium,10,28-09-22,13-07-23,canada,36,es nan,laptop,1 month
2439,2440,basic,14,29-09-22,12-07-23,united states,50,es nan,laptop,1 month
2440,2441,premium,10,07-10-22,10-07-23,united states,49,es nan,smartphone,1 month
2441,2442,basic,11,08-10-22,12-07-23,canada,36,es nan,smartphone,1 month
2442,2443,standard,13,10-10-22,13-07-23,united kingdom,28,es nan,laptop,1 month
2443,2444,standard,15,14-10-22,12-07-23,australia,45,es nan,smartphone,1 month
2444,2445,basic,14,16-10-22,10-07-23,germany,31,es nan,smartphone,1 month
2445,2446,premium,11,18-10-22,12-07-23,france,46,es nan,tablet,1 month
2446,2447,basic,14,21-10-22,12-07-23,brazil,27,es nan,tablet,1 month
2447,2448,standard,13,24-10-22,12-07-23,mexico,43,es nan,tablet,1 month
2448,2449,premium,10,27-10-22,09-07-23,spain,51,es nan,smart tv,1 month
2449,2450,basic,13,29-10-22,13-07-23,italy,47,es nan,smartphone,1 month
2450,2451,premium,15,31-10-22,12-07-23,spain,48,es nan,tablet,1 month
2451,2452,basic,14,04-11-22,13-07-23,spain,31,es nan,tablet,1 month
2452,2453,standard,15,06-11-22,11-07-23,united states,48,es nan,smartphone,1 month
2453,2454,standard,10,08-11-22,13-07-23,canada,36,es nan,smartphone,1 month
2454,2455,basic,10,09-11-22,11-07-23,united states,38,es nan,tablet,1 month
2455,2456,premium,13,11-11-22,13-07-23,united states,39,es nan,smartphone,1 month
2456,2457,basic,11,12-11-22,10-07-23,canada,48,es nan,tablet,1 month
2457,2458,standard,12,12-11-22,12-07-23,united kingdom,30,es nan,smart tv,1 month
2458,2459,premium,12,12-11-22,12-07-23,australia,30,es nan,smart tv,1 month
2459,2460,basic,15,12-11-22,13-07-23,germany,35,es nan,smart tv,1 month
2460,2461,premium,13,13-11-22,12-07-23,france,41,es nan,laptop,1 month
2461,2462,basic,11,13-11-22,13-07-23,brazil,40,es nan,smart tv,1 month
2462,2463,standard,10,12-11-22,11-07-23,mexico,50,es nan,smart tv,1 month
2463,2464,standard,12,05-11-22,12-07-23,spain,42,es nan,smartphone,1 month
2464,2465,basic,15,03-11-22,11-07-23,italy,30,es nan,tablet,1 month
2465,2466,premium,12,30-10-22,14-07-23,spain,34,es nan,laptop,1 month
2466,2467,basic,15,26-10-22,11-07-23,spain,40,es nan,smartphone,1 month
2467,2468,standard,14,24-10-22,12-07-23,united states,47,es nan,smartphone,1 month
2468,2469,premium,12,24-10-22,11-07-23,canada,36,es nan,laptop,1 month
2469,2470,basic,13,20-10-22,13-07-23,united states,50,es nan,tablet,1 month
2470,2471,basic,10,17-10-22,11-07-23,united states,46,es nan,smartphone,1 month
2471,2472,basic,14,29-09-22,14-07-23,canada,27,es nan,tablet,1 month
2472,2473,standard,12,28-09-22,11-07-23,united kingdom,39,es nan,laptop,1 month
2473,2474,premium,10,06-09-22,12-07-23,australia,49,es nan,smart tv,1 month
2474,2475,basic,12,05-09-22,11-07-23,germany,37,es nan,tablet,1 month
2475,2476,basic,13,31-08-22,15-07-23,france,28,es nan,tablet,1 month
2476,2477,premium,12,30-08-22,12-07-23,brazil,40,es nan,laptop,1 month
2477,2478,standard,10,16-08-22,13-07-23,mexico,47,es nan,tablet,1 month
2478,2479,standard,11,16-08-22,11-07-23,spain,51,es nan,laptop,1 month
2479,2480,basic,13,07-08-22,14-07-23,italy,47,es nan,laptop,1 month
2480,2481,premium,10,05-08-22,12-07-23,spain,33,es nan,laptop,1 month
2481,2482,standard,13,06-08-22,14-07-23,spain,37,es nan,laptop,1 month
2482,2483,basic,15,28-07-22,11-07-23,united states,42,es nan,laptop,1 month
2483,2484,standard,11,29-07-22,13-07-23,canada,50,es nan,smart tv,1 month
2484,2485,premium,14,25-07-22,12-07-23,united states,47,es nan,tablet,1 month
2485,2486,basic,10,25-07-22,14-07-23,united states,40,es nan,smartphone,1 month
2486,2487,premium,11,25-07-22,12-07-23,canada,35,es nan,smart tv,1 month
2487,2488,standard,11,18-07-22,13-07-23,united kingdom,29,es nan,smartphone,1 month
2488,2489,basic,11,17-07-22,12-07-23,australia,48,es nan,smartphone,1 month
2489,2490,standard,10,17-07-22,15-07-23,germany,35,es nan,smart tv,1 month
2490,2491,premium,13,18-07-22,11-07-23,france,41,es nan,smartphone,1 month
2491,2492,basic,14,19-07-22,12-07-23,brazil,29,es nan,laptop,1 month
2492,2493,standard,11,20-07-22,11-07-23,mexico,33,es nan,smart tv,1 month
2493,2494,premium,12,21-07-22,15-07-23,spain,36,es nan,smart tv,1 month
2494,2495,basic,15,23-07-22,12-07-23,italy,43,es nan,laptop,1 month
2495,2496,premium,14,25-07-22,12-07-23,spain,28,es nan,smart tv,1 month
2496,2497,basic,15,04-08-22,14-07-23,spain,33,es nan,smart tv,1 month
2497,2498,standard,12,09-08-22,15-07-23,united states,38,es nan,laptop,1 month
2498,2499,standard,13,12-08-22,12-07-23,canada,48,es nan,tablet,1 month
